price,region,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,paint_color,state,Engine HP
4995,worcester / central MA,2011.0,ford,crown victoria,good,8 cylinders,gas,112000.0,clean,automatic,rwd,sedan,custom,ma,239.0
22900,worcester / central MA,2015.0,lexus,es 350,excellent,6 cylinders,gas,17021.0,rebuilt,automatic,fwd,sedan,black,ma,268.0
13600,worcester / central MA,2016.0,hyundai,santa fe sport,excellent,4 cylinders,gas,0.0,clean,automatic,4wd,SUV,grey,ma,227.5
9995,worcester / central MA,2009.0,cadillac,sts,excellent,8 cylinders,gas,42132.0,clean,automatic,rwd,sedan,silver,ma,311.0
8850,worcester / central MA,2009.0,cadillac,dts,good,8 cylinders,gas,93811.0,clean,automatic,fwd,sedan,red,ma,277.8333333333333
15495,worcester / central MA,2014.0,toyota,venza,like new,4 cylinders,gas,103000.0,clean,automatic,4wd,SUV,silver,ma,233.2
7995,worcester / central MA,2015.0,dodge,dart,excellent,4 cylinders,gas,67797.0,clean,automatic,fwd,sedan,white,ma,174.4
21995,ann arbor,2016.0,toyota,rav4 hybrid,excellent,4 cylinders,hybrid,44438.0,clean,automatic,4wd,SUV,black,mi,194.0
25000,ann arbor,2016.0,chevrolet,silverado 1500,excellent,6 cylinders,gas,108100.0,lien,automatic,4wd,truck,silver,mi,313.0
12000,ann arbor,2017.0,volkswagen,jetta,excellent,4 cylinders,gas,53000.0,clean,automatic,fwd,sedan,red,mi,170.0
25000,ann arbor,2015.0,ford,f-150,like new,6 cylinders,gas,170000.0,clean,automatic,4wd,pickup,black,mi,328.8
9995,ann arbor,2011.0,buick,lucerne,excellent,6 cylinders,gas,124283.0,clean,automatic,fwd,sedan,grey,mi,243.25
2250,ann arbor,2004.0,buick,lesabre,good,6 cylinders,gas,200120.0,clean,automatic,fwd,sedan,white,mi,205.0
13000,ann arbor,2016.0,ford,edge,like new,4 cylinders,gas,99000.0,clean,automatic,4wd,SUV,silver,mi,255.0
11500,ann arbor,2015.0,chevrolet,traverse,excellent,6 cylinders,gas,126146.0,clean,automatic,fwd,SUV,black,mi,282.75
4200,ann arbor,2009.0,pontiac,vibe,good,4 cylinders,gas,148737.0,clean,automatic,fwd,hatchback,silver,mi,151.5
15600,ann arbor,2016.0,nissan,altima,excellent,4 cylinders,gas,61000.0,clean,automatic,fwd,sedan,grey,mi,221.11111111111111
18500,ann arbor,2017.0,buick,lacrosse,excellent,6 cylinders,gas,53000.0,clean,automatic,fwd,sedan,grey,mi,310.0
16500,ann arbor,2015.0,mazda,6,excellent,4 cylinders,gas,65000.0,clean,automatic,fwd,sedan,red,mi,184.0
4200,ann arbor,2010.0,pontiac,g6,excellent,4 cylinders,gas,170000.0,clean,automatic,fwd,sedan,white,mi,164.0
18495,ann arbor,2017.0,volkswagen,jetta,excellent,4 cylinders,gas,43406.0,clean,automatic,fwd,sedan,silver,mi,170.0
2500,ann arbor,1999.0,ford,f-250,fair,10 cylinders,gas,115000.0,clean,automatic,4wd,pickup,red,mi,220.0
55500,ann arbor,2017.0,ford,shelby gt350,like new,8 cylinders,gas,4500.0,clean,manual,rwd,coupe,white,mi,526.0
12995,ann arbor,2017.0,chevrolet,malibu,excellent,4 cylinders,gas,107923.0,clean,automatic,fwd,sedan,white,mi,182.4
23995,ann arbor,2017.0,buick,lacrosse,excellent,6 cylinders,gas,33580.0,clean,automatic,fwd,sedan,black,mi,310.0
2200,ann arbor,2003.0,cadillac,deville,fair,8 cylinders,gas,147085.0,clean,automatic,fwd,sedan,white,mi,283.3333333333333
19995,ann arbor,2017.0,volkswagen,golf gti,excellent,4 cylinders,gas,54701.0,clean,automatic,fwd,hatchback,black,mi,216.0
11995,ann arbor,2015.0,kia,sedona,excellent,6 cylinders,gas,100016.0,clean,automatic,fwd,mini-van,silver,mi,276.0
17500,ann arbor,2017.0,ford,transit connect,excellent,4 cylinders,gas,52000.0,clean,automatic,fwd,mini-van,silver,mi,169.0
23000,ann arbor,2017.0,toyota,prius,excellent,4 cylinders,hybrid,12600.0,clean,automatic,fwd,hatchback,white,mi,121.0
35000,ann arbor,2017.0,mercedes-benz,c-class,like new,6 cylinders,gas,52053.0,clean,automatic,4wd,sedan,silver,mi,314.4
20900,ann arbor,2015.0,lincoln,navigator,excellent,6 cylinders,gas,96000.0,rebuilt,automatic,4wd,SUV,red,mi,365.0
18995,ann arbor,2017.0,volkswagen,jetta,excellent,4 cylinders,gas,43406.0,clean,automatic,fwd,sedan,silver,mi,170.0
